filepath,speaker_id,sentence_id,dialect_id
datasets\TIMIT\TRAIN\DR1\MWAR0\SI1675.WAV,mwar0,si1675,dr1
datasets\TIMIT\TRAIN\DR1\MWAR0\SI2305.WAV,mwar0,si2305,dr1
datasets\TIMIT\TRAIN\DR1\MWAR0\SX145.WAV,mwar0,sx145,dr1
datasets\TIMIT\TRAIN\DR1\MWAR0\SX235.WAV,mwar0,sx235,dr1
datasets\TIMIT\TRAIN\DR1\MWAR0\SX325.WAV,mwar0,sx325,dr1
datasets\TIMIT\TRAIN\DR1\MWAR0\SX415.WAV,mwar0,sx415,dr1
datasets\TIMIT\TRAIN\DR1\MWAR0\SX55.WAV,mwar0,sx55,dr1
datasets\TIMIT\TRAIN\DR2\FAEM0\SA1.WAV,faem0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FAEM0\SA2.WAV,faem0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FAEM0\SI1392.WAV,faem0,si1392,dr2
datasets\TIMIT\TRAIN\DR2\FAEM0\SI2022.WAV,faem0,si2022,dr2
datasets\TIMIT\TRAIN\DR2\FAEM0\SI762.WAV,faem0,si762,dr2
datasets\TIMIT\TRAIN\DR2\FAEM0\SX132.WAV,faem0,sx132,dr2
datasets\TIMIT\TRAIN\DR2\FAEM0\SX222.WAV,faem0,sx222,dr2
datasets\TIMIT\TRAIN\DR2\FAEM0\SX312.WAV,faem0,sx312,dr2
datasets\TIMIT\TRAIN\DR2\FAEM0\SX402.WAV,faem0,sx402,dr2
datasets\TIMIT\TRAIN\DR2\FAEM0\SX42.WAV,faem0,sx42,dr2
datasets\TIMIT\TRAIN\DR2\FCAJ0\SA1.WAV,fcaj0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FCAJ0\SA2.WAV,fcaj0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FCAJ0\SI1479.WAV,fcaj0,si1479,dr2
datasets\TIMIT\TRAIN\DR2\FCAJ0\SI1804.WAV,fcaj0,si1804,dr2
datasets\TIMIT\TRAIN\DR2\FCAJ0\SI849.WAV,fcaj0,si849,dr2
datasets\TIMIT\TRAIN\DR2\FCAJ0\SX129.WAV,fcaj0,sx129,dr2
datasets\TIMIT\TRAIN\DR2\FCAJ0\SX219.WAV,fcaj0,sx219,dr2
datasets\TIMIT\TRAIN\DR2\FCAJ0\SX309.WAV,fcaj0,sx309,dr2
datasets\TIMIT\TRAIN\DR2\FCAJ0\SX39.WAV,fcaj0,sx39,dr2
datasets\TIMIT\TRAIN\DR2\FCAJ0\SX399.WAV,fcaj0,sx399,dr2
datasets\TIMIT\TRAIN\DR2\FCMM0\SA1.WAV,fcmm0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FCMM0\SA2.WAV,fcmm0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FCMM0\SI1083.WAV,fcmm0,si1083,dr2
datasets\TIMIT\TRAIN\DR2\FCMM0\SI1957.WAV,fcmm0,si1957,dr2
datasets\TIMIT\TRAIN\DR2\FCMM0\SI453.WAV,fcmm0,si453,dr2
datasets\TIMIT\TRAIN\DR2\FCMM0\SX183.WAV,fcmm0,sx183,dr2
datasets\TIMIT\TRAIN\DR2\FCMM0\SX273.WAV,fcmm0,sx273,dr2
datasets\TIMIT\TRAIN\DR2\FCMM0\SX363.WAV,fcmm0,sx363,dr2
datasets\TIMIT\TRAIN\DR2\FCMM0\SX420.WAV,fcmm0,sx420,dr2
datasets\TIMIT\TRAIN\DR2\FCMM0\SX93.WAV,fcmm0,sx93,dr2
datasets\TIMIT\TRAIN\DR2\FCYL0\SA1.WAV,fcyl0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FCYL0\SA2.WAV,fcyl0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FCYL0\SI1297.WAV,fcyl0,si1297,dr2
datasets\TIMIT\TRAIN\DR2\FCYL0\SI1927.WAV,fcyl0,si1927,dr2
datasets\TIMIT\TRAIN\DR2\FCYL0\SI667.WAV,fcyl0,si667,dr2
datasets\TIMIT\TRAIN\DR2\FCYL0\SX127.WAV,fcyl0,sx127,dr2
datasets\TIMIT\TRAIN\DR2\FCYL0\SX217.WAV,fcyl0,sx217,dr2
datasets\TIMIT\TRAIN\DR2\FCYL0\SX349.WAV,fcyl0,sx349,dr2
datasets\TIMIT\TRAIN\DR2\FCYL0\SX37.WAV,fcyl0,sx37,dr2
datasets\TIMIT\TRAIN\DR2\FCYL0\SX397.WAV,fcyl0,sx397,dr2
datasets\TIMIT\TRAIN\DR2\FDAS1\SA1.WAV,fdas1,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FDAS1\SA2.WAV,fdas1,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FDAS1\SI1461.WAV,fdas1,si1461,dr2
datasets\TIMIT\TRAIN\DR2\FDAS1\SI2091.WAV,fdas1,si2091,dr2
datasets\TIMIT\TRAIN\DR2\FDAS1\SI831.WAV,fdas1,si831,dr2
datasets\TIMIT\TRAIN\DR2\FDAS1\SX111.WAV,fdas1,sx111,dr2
datasets\TIMIT\TRAIN\DR2\FDAS1\SX201.WAV,fdas1,sx201,dr2
datasets\TIMIT\TRAIN\DR2\FDAS1\SX21.WAV,fdas1,sx21,dr2
datasets\TIMIT\TRAIN\DR2\FDAS1\SX291.WAV,fdas1,sx291,dr2
datasets\TIMIT\TRAIN\DR2\FDAS1\SX381.WAV,fdas1,sx381,dr2
datasets\TIMIT\TRAIN\DR2\FDNC0\SA1.WAV,fdnc0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FDNC0\SA2.WAV,fdnc0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FDNC0\SI1278.WAV,fdnc0,si1278,dr2
datasets\TIMIT\TRAIN\DR2\FDNC0\SI1908.WAV,fdnc0,si1908,dr2
datasets\TIMIT\TRAIN\DR2\FDNC0\SI2287.WAV,fdnc0,si2287,dr2
datasets\TIMIT\TRAIN\DR2\FDNC0\SX108.WAV,fdnc0,sx108,dr2
datasets\TIMIT\TRAIN\DR2\FDNC0\SX18.WAV,fdnc0,sx18,dr2
datasets\TIMIT\TRAIN\DR2\FDNC0\SX198.WAV,fdnc0,sx198,dr2
datasets\TIMIT\TRAIN\DR2\FDNC0\SX288.WAV,fdnc0,sx288,dr2
datasets\TIMIT\TRAIN\DR2\FDNC0\SX378.WAV,fdnc0,sx378,dr2
datasets\TIMIT\TRAIN\DR2\FDXW0\SA1.WAV,fdxw0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FDXW0\SA2.WAV,fdxw0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FDXW0\SI1511.WAV,fdxw0,si1511,dr2
datasets\TIMIT\TRAIN\DR2\FDXW0\SI2141.WAV,fdxw0,si2141,dr2
datasets\TIMIT\TRAIN\DR2\FDXW0\SI881.WAV,fdxw0,si881,dr2
datasets\TIMIT\TRAIN\DR2\FDXW0\SX161.WAV,fdxw0,sx161,dr2
datasets\TIMIT\TRAIN\DR2\FDXW0\SX251.WAV,fdxw0,sx251,dr2
datasets\TIMIT\TRAIN\DR2\FDXW0\SX341.WAV,fdxw0,sx341,dr2
datasets\TIMIT\TRAIN\DR2\FDXW0\SX431.WAV,fdxw0,sx431,dr2
datasets\TIMIT\TRAIN\DR2\FDXW0\SX71.WAV,fdxw0,sx71,dr2
datasets\TIMIT\TRAIN\DR2\FEAC0\SA1.WAV,feac0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FEAC0\SA2.WAV,feac0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FEAC0\SI1245.WAV,feac0,si1245,dr2
datasets\TIMIT\TRAIN\DR2\FEAC0\SI1875.WAV,feac0,si1875,dr2
datasets\TIMIT\TRAIN\DR2\FEAC0\SI615.WAV,feac0,si615,dr2
datasets\TIMIT\TRAIN\DR2\FEAC0\SX165.WAV,feac0,sx165,dr2
datasets\TIMIT\TRAIN\DR2\FEAC0\SX255.WAV,feac0,sx255,dr2
datasets\TIMIT\TRAIN\DR2\FEAC0\SX345.WAV,feac0,sx345,dr2
datasets\TIMIT\TRAIN\DR2\FEAC0\SX435.WAV,feac0,sx435,dr2
datasets\TIMIT\TRAIN\DR2\FEAC0\SX75.WAV,feac0,sx75,dr2
datasets\TIMIT\TRAIN\DR2\FHLM0\SA1.WAV,fhlm0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FHLM0\SA2.WAV,fhlm0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FHLM0\SI1560.WAV,fhlm0,si1560,dr2
datasets\TIMIT\TRAIN\DR2\FHLM0\SI2190.WAV,fhlm0,si2190,dr2
datasets\TIMIT\TRAIN\DR2\FHLM0\SI930.WAV,fhlm0,si930,dr2
datasets\TIMIT\TRAIN\DR2\FHLM0\SX120.WAV,fhlm0,sx120,dr2
datasets\TIMIT\TRAIN\DR2\FHLM0\SX210.WAV,fhlm0,sx210,dr2
datasets\TIMIT\TRAIN\DR2\FHLM0\SX300.WAV,fhlm0,sx300,dr2
datasets\TIMIT\TRAIN\DR2\FHLM0\SX349.WAV,fhlm0,sx349,dr2
datasets\TIMIT\TRAIN\DR2\FHLM0\SX390.WAV,fhlm0,sx390,dr2
datasets\TIMIT\TRAIN\DR2\FJKL0\SA1.WAV,fjkl0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FJKL0\SA2.WAV,fjkl0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FJKL0\SI1562.WAV,fjkl0,si1562,dr2
datasets\TIMIT\TRAIN\DR2\FJKL0\SI2192.WAV,fjkl0,si2192,dr2
datasets\TIMIT\TRAIN\DR2\FJKL0\SI932.WAV,fjkl0,si932,dr2
datasets\TIMIT\TRAIN\DR2\FJKL0\SX122.WAV,fjkl0,sx122,dr2
datasets\TIMIT\TRAIN\DR2\FJKL0\SX212.WAV,fjkl0,sx212,dr2
datasets\TIMIT\TRAIN\DR2\FJKL0\SX302.WAV,fjkl0,sx302,dr2
datasets\TIMIT\TRAIN\DR2\FJKL0\SX32.WAV,fjkl0,sx32,dr2
datasets\TIMIT\TRAIN\DR2\FJKL0\SX392.WAV,fjkl0,sx392,dr2
datasets\TIMIT\TRAIN\DR2\FKAA0\SA1.WAV,fkaa0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FKAA0\SA2.WAV,fkaa0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FKAA0\SI1208.WAV,fkaa0,si1208,dr2
datasets\TIMIT\TRAIN\DR2\FKAA0\SI1838.WAV,fkaa0,si1838,dr2
datasets\TIMIT\TRAIN\DR2\FKAA0\SI578.WAV,fkaa0,si578,dr2
datasets\TIMIT\TRAIN\DR2\FKAA0\SX128.WAV,fkaa0,sx128,dr2
datasets\TIMIT\TRAIN\DR2\FKAA0\SX218.WAV,fkaa0,sx218,dr2
datasets\TIMIT\TRAIN\DR2\FKAA0\SX308.WAV,fkaa0,sx308,dr2
datasets\TIMIT\TRAIN\DR2\FKAA0\SX38.WAV,fkaa0,sx38,dr2
datasets\TIMIT\TRAIN\DR2\FKAA0\SX398.WAV,fkaa0,sx398,dr2
datasets\TIMIT\TRAIN\DR2\FLMA0\SA1.WAV,flma0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FLMA0\SA2.WAV,flma0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FLMA0\SI1243.WAV,flma0,si1243,dr2
datasets\TIMIT\TRAIN\DR2\FLMA0\SI1873.WAV,flma0,si1873,dr2
datasets\TIMIT\TRAIN\DR2\FLMA0\SI613.WAV,flma0,si613,dr2
datasets\TIMIT\TRAIN\DR2\FLMA0\SX163.WAV,flma0,sx163,dr2
datasets\TIMIT\TRAIN\DR2\FLMA0\SX253.WAV,flma0,sx253,dr2
datasets\TIMIT\TRAIN\DR2\FLMA0\SX343.WAV,flma0,sx343,dr2
datasets\TIMIT\TRAIN\DR2\FLMA0\SX433.WAV,flma0,sx433,dr2
datasets\TIMIT\TRAIN\DR2\FLMA0\SX73.WAV,flma0,sx73,dr2
datasets\TIMIT\TRAIN\DR2\FLMC0\SA1.WAV,flmc0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FLMC0\SA2.WAV,flmc0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FLMC0\SI1372.WAV,flmc0,si1372,dr2
datasets\TIMIT\TRAIN\DR2\FLMC0\SI2002.WAV,flmc0,si2002,dr2
datasets\TIMIT\TRAIN\DR2\FLMC0\SI742.WAV,flmc0,si742,dr2
datasets\TIMIT\TRAIN\DR2\FLMC0\SX112.WAV,flmc0,sx112,dr2
datasets\TIMIT\TRAIN\DR2\FLMC0\SX22.WAV,flmc0,sx22,dr2
datasets\TIMIT\TRAIN\DR2\FLMC0\SX292.WAV,flmc0,sx292,dr2
datasets\TIMIT\TRAIN\DR2\FLMC0\SX336.WAV,flmc0,sx336,dr2
datasets\TIMIT\TRAIN\DR2\FLMC0\SX382.WAV,flmc0,sx382,dr2
datasets\TIMIT\TRAIN\DR2\FMJB0\SA1.WAV,fmjb0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FMJB0\SA2.WAV,fmjb0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FMJB0\SI1177.WAV,fmjb0,si1177,dr2
datasets\TIMIT\TRAIN\DR2\FMJB0\SI1807.WAV,fmjb0,si1807,dr2
datasets\TIMIT\TRAIN\DR2\FMJB0\SI547.WAV,fmjb0,si547,dr2
datasets\TIMIT\TRAIN\DR2\FMJB0\SX187.WAV,fmjb0,sx187,dr2
datasets\TIMIT\TRAIN\DR2\FMJB0\SX277.WAV,fmjb0,sx277,dr2
datasets\TIMIT\TRAIN\DR2\FMJB0\SX367.WAV,fmjb0,sx367,dr2
datasets\TIMIT\TRAIN\DR2\FMJB0\SX7.WAV,fmjb0,sx7,dr2
datasets\TIMIT\TRAIN\DR2\FMJB0\SX97.WAV,fmjb0,sx97,dr2
datasets\TIMIT\TRAIN\DR2\FMKF0\SA1.WAV,fmkf0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FMKF0\SA2.WAV,fmkf0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FMKF0\SI1018.WAV,fmkf0,si1018,dr2
datasets\TIMIT\TRAIN\DR2\FMKF0\SI1536.WAV,fmkf0,si1536,dr2
datasets\TIMIT\TRAIN\DR2\FMKF0\SI906.WAV,fmkf0,si906,dr2
datasets\TIMIT\TRAIN\DR2\FMKF0\SX186.WAV,fmkf0,sx186,dr2
datasets\TIMIT\TRAIN\DR2\FMKF0\SX276.WAV,fmkf0,sx276,dr2
datasets\TIMIT\TRAIN\DR2\FMKF0\SX366.WAV,fmkf0,sx366,dr2
datasets\TIMIT\TRAIN\DR2\FMKF0\SX6.WAV,fmkf0,sx6,dr2
datasets\TIMIT\TRAIN\DR2\FMKF0\SX96.WAV,fmkf0,sx96,dr2
datasets\TIMIT\TRAIN\DR2\FMMH0\SA1.WAV,fmmh0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FMMH0\SA2.WAV,fmmh0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FMMH0\SI1537.WAV,fmmh0,si1537,dr2
datasets\TIMIT\TRAIN\DR2\FMMH0\SI2167.WAV,fmmh0,si2167,dr2
datasets\TIMIT\TRAIN\DR2\FMMH0\SI907.WAV,fmmh0,si907,dr2
datasets\TIMIT\TRAIN\DR2\FMMH0\SX187.WAV,fmmh0,sx187,dr2
datasets\TIMIT\TRAIN\DR2\FMMH0\SX367.WAV,fmmh0,sx367,dr2
datasets\TIMIT\TRAIN\DR2\FMMH0\SX420.WAV,fmmh0,sx420,dr2
datasets\TIMIT\TRAIN\DR2\FMMH0\SX7.WAV,fmmh0,sx7,dr2
datasets\TIMIT\TRAIN\DR2\FMMH0\SX97.WAV,fmmh0,sx97,dr2
datasets\TIMIT\TRAIN\DR2\FRLL0\SA1.WAV,frll0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FRLL0\SA2.WAV,frll0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FRLL0\SI1514.WAV,frll0,si1514,dr2
datasets\TIMIT\TRAIN\DR2\FRLL0\SI805.WAV,frll0,si805,dr2
datasets\TIMIT\TRAIN\DR2\FRLL0\SI884.WAV,frll0,si884,dr2
datasets\TIMIT\TRAIN\DR2\FRLL0\SX164.WAV,frll0,sx164,dr2
datasets\TIMIT\TRAIN\DR2\FRLL0\SX254.WAV,frll0,sx254,dr2
datasets\TIMIT\TRAIN\DR2\FRLL0\SX344.WAV,frll0,sx344,dr2
datasets\TIMIT\TRAIN\DR2\FRLL0\SX434.WAV,frll0,sx434,dr2
datasets\TIMIT\TRAIN\DR2\FRLL0\SX74.WAV,frll0,sx74,dr2
datasets\TIMIT\TRAIN\DR2\FSCN0\SA1.WAV,fscn0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FSCN0\SA2.WAV,fscn0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FSCN0\SI1886.WAV,fscn0,si1886,dr2
datasets\TIMIT\TRAIN\DR2\FSCN0\SI626.WAV,fscn0,si626,dr2
datasets\TIMIT\TRAIN\DR2\FSCN0\SI705.WAV,fscn0,si705,dr2
datasets\TIMIT\TRAIN\DR2\FSCN0\SX176.WAV,fscn0,sx176,dr2
datasets\TIMIT\TRAIN\DR2\FSCN0\SX266.WAV,fscn0,sx266,dr2
datasets\TIMIT\TRAIN\DR2\FSCN0\SX356.WAV,fscn0,sx356,dr2
datasets\TIMIT\TRAIN\DR2\FSCN0\SX446.WAV,fscn0,sx446,dr2
datasets\TIMIT\TRAIN\DR2\FSCN0\SX86.WAV,fscn0,sx86,dr2
datasets\TIMIT\TRAIN\DR2\FSKL0\SA1.WAV,fskl0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FSKL0\SA2.WAV,fskl0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FSKL0\SI1529.WAV,fskl0,si1529,dr2
datasets\TIMIT\TRAIN\DR2\FSKL0\SI2159.WAV,fskl0,si2159,dr2
datasets\TIMIT\TRAIN\DR2\FSKL0\SI899.WAV,fskl0,si899,dr2
datasets\TIMIT\TRAIN\DR2\FSKL0\SX179.WAV,fskl0,sx179,dr2
datasets\TIMIT\TRAIN\DR2\FSKL0\SX269.WAV,fskl0,sx269,dr2
datasets\TIMIT\TRAIN\DR2\FSKL0\SX359.WAV,fskl0,sx359,dr2
datasets\TIMIT\TRAIN\DR2\FSKL0\SX449.WAV,fskl0,sx449,dr2
datasets\TIMIT\TRAIN\DR2\FSKL0\SX89.WAV,fskl0,sx89,dr2
datasets\TIMIT\TRAIN\DR2\FSRH0\SA1.WAV,fsrh0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FSRH0\SA2.WAV,fsrh0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FSRH0\SI1719.WAV,fsrh0,si1719,dr2
datasets\TIMIT\TRAIN\DR2\FSRH0\SI1931.WAV,fsrh0,si1931,dr2
datasets\TIMIT\TRAIN\DR2\FSRH0\SI671.WAV,fsrh0,si671,dr2
datasets\TIMIT\TRAIN\DR2\FSRH0\SX131.WAV,fsrh0,sx131,dr2
datasets\TIMIT\TRAIN\DR2\FSRH0\SX221.WAV,fsrh0,sx221,dr2
datasets\TIMIT\TRAIN\DR2\FSRH0\SX311.WAV,fsrh0,sx311,dr2
datasets\TIMIT\TRAIN\DR2\FSRH0\SX401.WAV,fsrh0,sx401,dr2
datasets\TIMIT\TRAIN\DR2\FSRH0\SX41.WAV,fsrh0,sx41,dr2
datasets\TIMIT\TRAIN\DR2\FTMG0\SA1.WAV,ftmg0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\FTMG0\SA2.WAV,ftmg0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\FTMG0\SI1532.WAV,ftmg0,si1532,dr2
datasets\TIMIT\TRAIN\DR2\FTMG0\SI2162.WAV,ftmg0,si2162,dr2
datasets\TIMIT\TRAIN\DR2\FTMG0\SI902.WAV,ftmg0,si902,dr2
datasets\TIMIT\TRAIN\DR2\FTMG0\SX182.WAV,ftmg0,sx182,dr2
datasets\TIMIT\TRAIN\DR2\FTMG0\SX272.WAV,ftmg0,sx272,dr2
datasets\TIMIT\TRAIN\DR2\FTMG0\SX362.WAV,ftmg0,sx362,dr2
datasets\TIMIT\TRAIN\DR2\FTMG0\SX452.WAV,ftmg0,sx452,dr2
datasets\TIMIT\TRAIN\DR2\FTMG0\SX92.WAV,ftmg0,sx92,dr2
datasets\TIMIT\TRAIN\DR2\MARC0\SA1.WAV,marc0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\MARC0\SA2.WAV,marc0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\MARC0\SI1188.WAV,marc0,si1188,dr2
datasets\TIMIT\TRAIN\DR2\MARC0\SI1818.WAV,marc0,si1818,dr2
datasets\TIMIT\TRAIN\DR2\MARC0\SI558.WAV,marc0,si558,dr2
datasets\TIMIT\TRAIN\DR2\MARC0\SX108.WAV,marc0,sx108,dr2
datasets\TIMIT\TRAIN\DR2\MARC0\SX18.WAV,marc0,sx18,dr2
datasets\TIMIT\TRAIN\DR2\MARC0\SX198.WAV,marc0,sx198,dr2
datasets\TIMIT\TRAIN\DR2\MARC0\SX288.WAV,marc0,sx288,dr2
datasets\TIMIT\TRAIN\DR2\MARC0\SX378.WAV,marc0,sx378,dr2
datasets\TIMIT\TRAIN\DR2\MBJV0\SA1.WAV,mbjv0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\MBJV0\SA2.WAV,mbjv0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\MBJV0\SI1247.WAV,mbjv0,si1247,dr2
datasets\TIMIT\TRAIN\DR2\MBJV0\SI1877.WAV,mbjv0,si1877,dr2
datasets\TIMIT\TRAIN\DR2\MBJV0\SI617.WAV,mbjv0,si617,dr2
datasets\TIMIT\TRAIN\DR2\MBJV0\SX167.WAV,mbjv0,sx167,dr2
datasets\TIMIT\TRAIN\DR2\MBJV0\SX257.WAV,mbjv0,sx257,dr2
datasets\TIMIT\TRAIN\DR2\MBJV0\SX347.WAV,mbjv0,sx347,dr2
datasets\TIMIT\TRAIN\DR2\MBJV0\SX437.WAV,mbjv0,sx437,dr2
datasets\TIMIT\TRAIN\DR2\MBJV0\SX77.WAV,mbjv0,sx77,dr2
datasets\TIMIT\TRAIN\DR2\MCEW0\SA1.WAV,mcew0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\MCEW0\SA2.WAV,mcew0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\MCEW0\SI1442.WAV,mcew0,si1442,dr2
datasets\TIMIT\TRAIN\DR2\MCEW0\SI2072.WAV,mcew0,si2072,dr2
datasets\TIMIT\TRAIN\DR2\MCEW0\SI812.WAV,mcew0,si812,dr2
datasets\TIMIT\TRAIN\DR2\MCEW0\SX182.WAV,mcew0,sx182,dr2
datasets\TIMIT\TRAIN\DR2\MCEW0\SX272.WAV,mcew0,sx272,dr2
datasets\TIMIT\TRAIN\DR2\MCEW0\SX362.WAV,mcew0,sx362,dr2
datasets\TIMIT\TRAIN\DR2\MCEW0\SX452.WAV,mcew0,sx452,dr2
datasets\TIMIT\TRAIN\DR2\MCEW0\SX92.WAV,mcew0,sx92,dr2
datasets\TIMIT\TRAIN\DR2\MCTM0\SA1.WAV,mctm0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\MCTM0\SA2.WAV,mctm0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\MCTM0\SI1350.WAV,mctm0,si1350,dr2
datasets\TIMIT\TRAIN\DR2\MCTM0\SI1980.WAV,mctm0,si1980,dr2
datasets\TIMIT\TRAIN\DR2\MCTM0\SI720.WAV,mctm0,si720,dr2
datasets\TIMIT\TRAIN\DR2\MCTM0\SX180.WAV,mctm0,sx180,dr2
datasets\TIMIT\TRAIN\DR2\MCTM0\SX270.WAV,mctm0,sx270,dr2
datasets\TIMIT\TRAIN\DR2\MCTM0\SX360.WAV,mctm0,sx360,dr2
datasets\TIMIT\TRAIN\DR2\MCTM0\SX450.WAV,mctm0,sx450,dr2
datasets\TIMIT\TRAIN\DR2\MCTM0\SX90.WAV,mctm0,sx90,dr2
datasets\TIMIT\TRAIN\DR2\MDBP0\SA1.WAV,mdbp0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\MDBP0\SA2.WAV,mdbp0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\MDBP0\SI1158.WAV,mdbp0,si1158,dr2
datasets\TIMIT\TRAIN\DR2\MDBP0\SI1788.WAV,mdbp0,si1788,dr2
datasets\TIMIT\TRAIN\DR2\MDBP0\SI528.WAV,mdbp0,si528,dr2
datasets\TIMIT\TRAIN\DR2\MDBP0\SX168.WAV,mdbp0,sx168,dr2
datasets\TIMIT\TRAIN\DR2\MDBP0\SX258.WAV,mdbp0,sx258,dr2
datasets\TIMIT\TRAIN\DR2\MDBP0\SX348.WAV,mdbp0,sx348,dr2
datasets\TIMIT\TRAIN\DR2\MDBP0\SX438.WAV,mdbp0,sx438,dr2
datasets\TIMIT\TRAIN\DR2\MDBP0\SX78.WAV,mdbp0,sx78,dr2
datasets\TIMIT\TRAIN\DR2\MDEM0\SA1.WAV,mdem0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\MDEM0\SA2.WAV,mdem0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\MDEM0\SI1868.WAV,mdem0,si1868,dr2
datasets\TIMIT\TRAIN\DR2\MDEM0\SI608.WAV,mdem0,si608,dr2
datasets\TIMIT\TRAIN\DR2\MDEM0\SI800.WAV,mdem0,si800,dr2
datasets\TIMIT\TRAIN\DR2\MDEM0\SX158.WAV,mdem0,sx158,dr2
datasets\TIMIT\TRAIN\DR2\MDEM0\SX248.WAV,mdem0,sx248,dr2
datasets\TIMIT\TRAIN\DR2\MDEM0\SX338.WAV,mdem0,sx338,dr2
datasets\TIMIT\TRAIN\DR2\MDEM0\SX428.WAV,mdem0,sx428,dr2
datasets\TIMIT\TRAIN\DR2\MDEM0\SX68.WAV,mdem0,sx68,dr2
datasets\TIMIT\TRAIN\DR2\MDLB0\SA1.WAV,mdlb0,sa1,dr2
datasets\TIMIT\TRAIN\DR2\MDLB0\SA2.WAV,mdlb0,sa2,dr2
datasets\TIMIT\TRAIN\DR2\MDLB0\SI1306.WAV,mdlb0,si1306,dr2
datasets\TIMIT\TRAIN\DR2\MDLB0\SI1936.WAV,mdlb0,si1936,dr2
datasets\TIMIT\TRAIN\DR2\MDLB0\SI676.WAV,mdlb0,si676,dr2
datasets\TIMIT\TRAIN\DR2\MDLB0\SX136.WAV,mdlb0,sx136,dr2
datasets\TIMIT\TRAIN\DR2\MDLB0\SX226.WAV,mdlb0,sx226,dr2
datasets\TIMIT\TRAIN\DR2\MDLB0\SX316.WAV,mdlb0,sx316,dr2
datasets\TIMIT\TRAIN\DR2\MDLB0\SX406.WAV,mdlb0,sx406,dr2
datasets\TIMIT\TRAIN\DR2\MDLB0\SX46.WAV,mdlb0,sx46,dr2
datasets\TIMIT\TRAIN\DR2\MDLC2\SA1.WAV,mdlc2,sa1,dr2
datasets\TIMIT\TRAIN\DR2\MDLC2\SA2.WAV,mdlc2,sa2,dr2
datasets\TIMIT\TRAIN\DR2\MDLC2\SI1614.WAV,mdlc2,si1614,dr2
datasets\TIMIT\TRAIN\DR2\MDLC2\SI2244.WAV,mdlc2,si2244,dr2
datasets\TIMIT\TRAIN\DR2\MDLC2\SI984.WAV,mdlc2,si984,dr2
datasets\TIMIT\TRAIN\DR2\MDLC2\SX174.WAV,mdlc2,sx174,dr2
datasets\TIMIT\TRAIN\DR2\MDLC2\SX264.WAV,mdlc2,sx264,dr2
